student_id	year	college	major
2314	2019	Benjamin Franklin College	Psychology
2315	2022	Berkeley College	Undeclared
2316	2019	Berkeley College	Global Affairs
2317	2022	Timothy Dwight College	Undeclared
2318	2019	Grace Hopper College	Architecture
2319	2021	Saybrook College	Mathematics
2320	2020	Saybrook College	Cognitive Science
2321	2019	Berkeley College	Psychology
2322	2022	Saybrook College	Undeclared
2323	2021	Ezra Stiles College	History
2324	2019	Davenport College	Statistics and Data Science
2325	2022	Morse College	Undeclared
2326	2020	Branford College	Economics
2327	2021	Pierson College	Computer Science
2328	2022	Timothy Dwight College	Undeclared
2329	2021	Silliman College	Economics
2330	2019	Davenport College	Philosophy
2331	2020	Silliman College	Political Science
2332	2022	Pierson College	Undeclared
2333	2021	Branford College	Undeclared
2334	2019	Pierson College	Elec.Engineering/Computer Sci
2335	2022	Timothy Dwight College	Undeclared
2336	2020	Silliman College	Computer Science
2337	2020	Benjamin Franklin College	Computer Science
2338	2020	Saybrook College	Molecular Biophysics & Biochem
2339	2022	Pauli Murray College	Undeclared
2340	2020	Ezra Stiles College	Economics
2341	2022	Benjamin Franklin College	Undeclared
2342	2022	Pierson College	Undeclared
2343	2019	Grace Hopper College	Computer Science
2344	2020	Benjamin Franklin College	Computer Science & Mathematics
2345	2019	Jonathan Edwards College	Art
2346	2022	Benjamin Franklin College	Mechanical Engineering
2347	2022	Timothy Dwight College	Undeclared
2348	2022	Timothy Dwight College	Undeclared
2349	2021	Morse College	Undeclared
2350	2022	Saybrook College	Undeclared
2351	2021	Saybrook College	Undeclared
2352	2022	Trumbull College	Undeclared
2353	2021	Benjamin Franklin College	Undeclared
2354	2019	Silliman College	Molecular,Cellular,Dev Biology
2355	2020	Grace Hopper College	Political Science
2356	2020	Jonathan Edwards College	Art
2357	2020	Grace Hopper College	History
2358	2022	Branford College	Undeclared
2359	2020	Morse College	Molecular Biophysics & Biochem
2360	2020	Benjamin Franklin College	Architecture
2361	2020	Berkeley College	Molecular Biophysics & Biochem
2362	2021	Branford College	Applied Mathematics
2363	2021	Branford College	Undeclared
2364	2019	Branford College	Philosophy
2365	2021	Silliman College	Undeclared
2366	2022	Silliman College	Undeclared
2367	2022	Silliman College	Undeclared
2368	2019	Pauli Murray College	Biomedical Engineering
2369	2020	Jonathan Edwards College	Statistics and Data Science
2370	2020	Benjamin Franklin College	Global Affairs
2371	2019	Grace Hopper College	Economics
2372	2020	Berkeley College	Molecular,Cellular,Dev Biology
2373	2020	Trumbull College	Statistics and Data Science
2374	2021	Grace Hopper College	Undeclared
2375	2020	Ezra Stiles College	Mechanical Engineering
2376	2021	Davenport College	History Science, Medicine & PH
2377	2019	Pauli Murray College	Biomedical Engineering
2378	2022	Timothy Dwight College	Molecular,Cellular,Dev Biology
2379	2020	Saybrook College	Economics
2380	2022	Ezra Stiles College	Undeclared
2381	2021	Pierson College	Political Science
2382	2022	Davenport College	Undeclared
2383	2022	Morse College	Undeclared
2384	2021	Davenport College	Undeclared
2385	2019	Ezra Stiles College	Economics
2386	2020	Saybrook College	Economics & Mathematics
2387	2022	Ezra Stiles College	Undeclared
2388	2020	Benjamin Franklin College	Political Science
2389	2019	Davenport College	Chemistry
2390	2020	Davenport College	Economics
2391	2022	Davenport College	Undeclared
2392	2022	Timothy Dwight College	Undeclared
2393	2021	Grace Hopper College	Undeclared
2394	2022	Timothy Dwight College	Undeclared
2395	2019	Davenport College	Ecology & Evolutionary Biology
2396	2021	Morse College	Biomedical Engineering
2397	2019	Ezra Stiles College	Philosophy
2398	2021	Benjamin Franklin College	Undeclared
2399	2019	Saybrook College	Environmental Studies
2400	2019	Pierson College	Psychology
2401	2020	Benjamin Franklin College	Global Affairs
2402	2021	Grace Hopper College	Electrical Engineering
2403	2022	Timothy Dwight College	Undeclared
2404	2020	Branford College	Global Affairs
2405	2022	Morse College	Undeclared
2406	2022	Benjamin Franklin College	Undeclared
2407	2021	Timothy Dwight College	Undeclared
2408	2020	Grace Hopper College	Mathematics & Physics
2409	2022	Grace Hopper College	Undeclared
2410	2022	Saybrook College	Undeclared
2411	2020	Silliman College	Statistics and Data Science
2412	2020	Pierson College	Biomedical Engineering
2413	2020	Morse College	Computer Science & Psychology
2414	2019	Timothy Dwight College	Statistics and Data Science
2415	2020	Morse College	History Science, Medicine & PH
2416	2020	Morse College	German Studies
2417	2019	Ezra Stiles College	Biomedical Engineering
2418	2020	Davenport College	Neuroscience
2419	2020	Pauli Murray College	Molecular Biophysics & Biochem
2420	2022	Branford College	Undeclared
2421	2020	Grace Hopper College	Political Science
2422	2022	Saybrook College	Undeclared
2423	2021	Jonathan Edwards College	Computer Science
2424	2019	Berkeley College	Art
2425	None	Ezra Stiles College	Undeclared
2426	2021	Saybrook College	History
2427	2022	Davenport College	Undeclared
2428	2020	Berkeley College	Architecture
2429	2020	Morse College	Neuroscience
2430	2022	Silliman College	History
2431	2020	Morse College	Economics
2432	2021	Silliman College	Undeclared
2433	2022	Ezra Stiles College	Undeclared
2434	2020	Pierson College	Economics
2435	2022	Trumbull College	Undeclared
2436	2022	Saybrook College	Political Science
2437	2022	Branford College	Undeclared
2438	2019	Berkeley College	Political Science
2439	2021	Davenport College	Economics
2440	2021	Morse College	Undeclared
2441	2021	Davenport College	Undeclared
2442	2022	Timothy Dwight College	Undeclared
2443	2019	Jonathan Edwards College	Economics & Mathematics
2444	2020	Silliman College	Economics & Mathematics
2445	2019	Silliman College	Religious Studies
2446	2022	Morse College	Undeclared
2447	2021	Benjamin Franklin College	Undeclared
2448	2021	Jonathan Edwards College	Undeclared
2449	2022	Trumbull College	Undeclared
2450	2022	Saybrook College	Undeclared
2451	2022	Benjamin Franklin College	Undeclared
2452	2020	Pierson College	Computer Science
2453	2022	Benjamin Franklin College	Undeclared
2454	2022	Branford College	Undeclared
2455	2022	Silliman College	Undeclared
2456	2022	Pauli Murray College	Undeclared
2457	2022	Pierson College	Undeclared
2458	2020	Benjamin Franklin College	Economics
2459	2022	Jonathan Edwards College	Undeclared
2460	2022	Saybrook College	Undeclared
2461	2020	Pierson College	Political Science
2462	2020	Silliman College	History Science, Medicine & PH
2463	2022	Benjamin Franklin College	Undeclared
2464	2021	Morse College	Undeclared
2465	2021	Jonathan Edwards College	Undeclared
2466	2021	Ezra Stiles College	English
2467	2021	Silliman College	Economics
2468	2020	Jonathan Edwards College	History
2469	2019	Pauli Murray College	Economics & Mathematics
2470	2022	Pierson College	Undeclared
2471	2021	Branford College	Economics
2472	2019	Pierson College	Psychology
2473	2020	Timothy Dwight College	Economics
2474	2021	Silliman College	Mechanical Engineering
2475	2022	Timothy Dwight College	Undeclared
2476	2020	Berkeley College	Mathematics
2477	2021	Saybrook College	Undeclared
2478	2022	Trumbull College	Undeclared
2479	2020	Timothy Dwight College	Molecular,Cellular,Dev Biology
2480	2020	Pierson College	Economics
2481	2021	Silliman College	Undeclared
2482	2021	Ezra Stiles College	Computer Science
2483	None	Timothy Dwight College	Visiting International Program
2484	2020	Benjamin Franklin College	Molecular Biophysics & Biochem
2485	2019	Saybrook College	Global Affairs
2486	2020	Silliman College	History
2487	2021	Saybrook College	Undeclared
2488	2019	Trumbull College	Chemistry
2489	2019	Saybrook College	Economics
2490	2022	Timothy Dwight College	Undeclared
2491	2019	Jonathan Edwards College	Ethics,Politics & Economics
2492	2022	Timothy Dwight College	Undeclared
2493	2022	Pauli Murray College	Undeclared
2494	2019	Berkeley College	Computer Science
2495	2019	Pauli Murray College	Molecular Biophysics & Biochem
2496	2020	Berkeley College	Global Affairs
2497	2021	Pierson College	Undeclared
2498	2020	Grace Hopper College	English
2499	2020	Trumbull College	Political Science
2500	2021	Trumbull College	Undeclared
2501	2022	Davenport College	Undeclared
2502	2022	Ezra Stiles College	Undeclared
2503	2022	Morse College	Undeclared
2504	2022	Davenport College	Undeclared
2505	2020	Benjamin Franklin College	Molecular Biophysics & Biochem
2506	2022	Jonathan Edwards College	Undeclared
2507	2022	Silliman College	Undeclared
2508	2022	Davenport College	Undeclared
2509	2021	Davenport College	Undeclared
2510	2019	Branford College	Philosophy
2511	2021	Ezra Stiles College	Undeclared
2512	2021	Benjamin Franklin College	Political Science
2513	2021	Ezra Stiles College	Applied Physics
2514	2021	Berkeley College	History Science, Medicine & PH
2515	2022	Pauli Murray College	Undeclared
2516	2019	Morse College	History Science, Medicine & PH
2517	2020	Grace Hopper College	Ecology & Evolutionary Biology
2518	2021	Grace Hopper College	African American Studies
2519	2022	Ezra Stiles College	Undeclared
2520	2022	Grace Hopper College	Undeclared
2521	2020	Timothy Dwight College	African American Studies
2522	2021	Silliman College	Undeclared
2523	2021	Pierson College	Undeclared
2524	2022	Davenport College	Undeclared
2525	2019	Grace Hopper College	Economics
2526	2019	Davenport College	Mathematics
2527	2019	Benjamin Franklin College	African American Studies
2528	2022	Morse College	Undeclared
2529	2022	Berkeley College	Undeclared
2530	2020	Silliman College	Philosophy
2531	2021	Ezra Stiles College	Undeclared
2532	2022	Morse College	Undeclared
2533	2020	Jonathan Edwards College	Philosophy
2534	2021	Grace Hopper College	Undeclared
2535	2022	Ezra Stiles College	Undeclared
2536	2021	Pauli Murray College	History Science, Medicine & PH
2537	2022	Pierson College	Undeclared
2538	2022	Pierson College	Undeclared
2539	2021	Branford College	Molecular Biophysics & Biochem
2540	2019	Silliman College	Film and Media Studies
2541	2019	Morse College	Molecular Biophysics & Biochem
2542	2021	Timothy Dwight College	Undeclared
2543	2021	Davenport College	Undeclared
2544	2021	Jonathan Edwards College	History
2545	2021	Timothy Dwight College	Undeclared
2546	2019	Jonathan Edwards College	Political Science
2547	2019	Silliman College	History
2548	2021	Morse College	English
2549	2020	Branford College	Political Science
2550	2021	Pauli Murray College	Undeclared
2551	2020	Saybrook College	Ecology & Evolutionary Biology
2552	2019	Benjamin Franklin College	History
2553	2021	Grace Hopper College	Computer Science
2554	2020	Timothy Dwight College	Psychology
2555	2019	Branford College	History
2556	2019	Morse College	Economics
2557	2021	Ezra Stiles College	Undeclared
2558	2022	Morse College	Undeclared
2559	2020	Pauli Murray College	Economics
2560	2020	Saybrook College	Economics & Mathematics
2561	2020	Davenport College	Neuroscience
2562	2019	Branford College	Computer Science
2563	2021	Saybrook College	Undeclared
2564	2020	Silliman College	Ethnicity, Race & Migration
2565	2022	Timothy Dwight College	Undeclared
2566	2021	Branford College	Undeclared
2567	2021	Morse College	Russian & E European Studies
2568	2019	Davenport College	Molecular Biophysics & Biochem
2569	2021	Jonathan Edwards College	Archaeological Studies
2570	2019	Grace Hopper College	Economics
2571	2019	Silliman College	Psychology
2572	2019	Branford College	Computing and the Arts
2573	2020	Saybrook College	Ecology & Evolutionary Biology
2574	2019	Trumbull College	Political Science
2575	2022	Saybrook College	Undeclared
2576	2020	Pauli Murray College	History of Art
2577	2019	Pierson College	Biomedical Engineering
2578	2022	Davenport College	Undeclared
2579	2021	Jonathan Edwards College	Undeclared
2580	2022	Branford College	Undeclared
2581	2021	Jonathan Edwards College	Undeclared
2582	2021	Saybrook College	Statistics and Data Science
2583	2021	Benjamin Franklin College	Undeclared
2584	2022	Silliman College	Undeclared
2585	2021	Pauli Murray College	Undeclared
2586	None	Silliman College	Visiting International Program
2587	2021	Saybrook College	History
2588	2022	Pauli Murray College	Undeclared
2589	2021	Silliman College	Economics
2590	2022	Branford College	Undeclared
2591	2019	Grace Hopper College	Global Affairs
2592	2022	Pauli Murray College	Undeclared
2593	2020	Trumbull College	Classics
2594	2019	Jonathan Edwards College	Global Affairs
2595	2021	Trumbull College	Undeclared
2596	2020	Grace Hopper College	Molecular,Cellular,Dev Biology
2597	2021	Davenport College	Undeclared
2598	2022	Grace Hopper College	Undeclared
2599	2020	Pauli Murray College	Chemical Engineering
2600	2022	Pauli Murray College	Undeclared
2601	2019	Berkeley College	History Science, Medicine & PH
2602	2021	Saybrook College	Undeclared
2603	2020	Grace Hopper College	Applied Mathematics
2604	2019	Trumbull College	Chemical Engineering
2605	2020	Benjamin Franklin College	Computer Science
2606	2020	Benjamin Franklin College	Computer Science
2607	2020	Timothy Dwight College	Computer Science
2608	2020	Silliman College	History
2609	2019	Pierson College	Ecology & Evolutionary Biology
2610	2022	Davenport College	Undeclared
2611	2021	Branford College	Undeclared
2612	2022	Branford College	Undeclared
2613	2021	Berkeley College	Undeclared
2614	2019	Timothy Dwight College	Political Science
2615	2019	Trumbull College	English
2616	2021	Berkeley College	Mathematics
2617	2020	Branford College	Global Affairs
2618	2022	Davenport College	Undeclared
2619	2021	Ezra Stiles College	Molecular,Cellular,Dev Biology
2620	2022	Pauli Murray College	Undeclared
2621	2020	Ezra Stiles College	Linguistics
2622	2022	Timothy Dwight College	Undeclared
2623	2019	Grace Hopper College	History
2624	2020	Pauli Murray College	Anthropology
2625	2019	Morse College	Economics
2626	2019	Branford College	Computer Science & Mathematics
2627	2020	Berkeley College	Classics (Int.)
2628	2022	Pauli Murray College	Undeclared
2629	2021	Ezra Stiles College	Undeclared
2630	2020	Benjamin Franklin College	Molecular,Cellular,Dev Biology
2631	2021	Pierson College	Undeclared
2632	2020	Pauli Murray College	Economics
2633	2020	Davenport College	Political Science
2634	2022	Berkeley College	Undeclared
2635	2019	Pierson College	Physics
2636	2019	Pierson College	Economics
2637	2022	Branford College	Undeclared
2638	2019	Benjamin Franklin College	Computer Science
2639	2020	Davenport College	Economics
2640	2020	Benjamin Franklin College	Cognitive Science
2641	2020	Timothy Dwight College	Sociology
2642	2021	Davenport College	Ecology & Evolutionary Biology
2643	2022	Timothy Dwight College	Undeclared
2644	2022	Berkeley College	Undeclared
2645	2021	Morse College	History
2646	2022	Pierson College	Undeclared
2647	2022	Morse College	Undeclared
2648	2020	Ezra Stiles College	English
2649	2019	Pierson College	Anthropology
2650	2019	Grace Hopper College	Art
2651	2021	Pauli Murray College	Undeclared
